개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-104-2012-00004,20120111,,03,폐업,02,폐업,20190102,,,,0261247979,264.00,150891,서울특별시 영등포구 여의도동 45-3번지 1층 ,서울특별시 영등포구 국제금융로8길 27-8, 1층 (여의도동),07332,버거킹 동여의도점,20190102171130,U,2019-01-04 02:40:00.0,패스트푸드,193598.536439636    ,446357.770653118    ,패스트푸드,,,,,,,,,,,,,,N,264,,,
3180000,3180000-104-2012-00005,20120113,,03,폐업,02,폐업,20200820,,,,02  831 2466,45.00,150850,서울특별시 영등포구 신길동 413-10 1층,서울특별시 영등포구 도림로 215, 1층 (신길동),07407,GS25신길보람,20200820114446,U,2019-12-07 22:02:00.0,편의점,191437.024458243,443983.4363033,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00006,20120116,,03,폐업,02,폐업,20120914,,,,,17.39,150889,서울특별시 영등포구 여의도동 43-1번지 유성상가 109호,서울특별시 영등포구 여의대방로69길 28, 109호 (여의도동, 유성상가),07333,스위트포테이토,20120116120949,I,2018-08-31 23:59:59.0,일반조리판매,193759.905718841    ,446582.556853679    ,일반조리판매,,,,,,,,,,,,,,N,17.39,,,
3180000,3180000-104-2012-00007,20120118,,03,폐업,02,폐업,20141110,,,,02815 3612,10.00,150855,서울특별시 영등포구 신길동 1432번지 봉덕빌딩 1층 ,서울특별시 영등포구 여의대방로62길 2 (신길동, 봉덕빌딩 1층),07319,GS25대방역점,20131227143647,I,2018-08-31 23:59:59.0,편의점,193448.691739112    ,445735.572055515    ,편의점,,,,,,,,,,,,,,N,10,,,
3180000,3180000-104-2012-00008,20120125,,01,영업/정상,01,영업,,,,,,41.20,150103,서울특별시 영등포구 양평동3가 105번지 삼익플라주 201동 102호,서울특별시 영등포구 선유로40길 7, 201동 102호 (양평동3가, 삼익플라주),07218,PatisserieDeReves(꿈의제과점),20120125164039,I,2018-08-31 23:59:59.0,과자점,190578.306098262    ,447590.331832155    ,과자점,,,,,상수도전용,,,,,,,,,N,41.2,,,
3180000,3180000-104-2012-00010,20120127,,01,영업/정상,01,영업,,,,,02  31425100,8.25,150835,서울특별시 영등포구 문래동3가 55-3번지 홈플러스 2층 ,서울특별시 영등포구 당산로 42, 2층 (문래동3가, 홈플러스 ),07297,마님닭강정,20120127154335,I,2018-08-31 23:59:59.0,패스트푸드,190729.506453391    ,446227.07504062     ,패스트푸드,,,,,,,,,,,,,,N,8.25,,,
3180000,3180000-104-2012-00011,20120130,,03,폐업,02,폐업,20120709,,,,02  784 5123,8.90,150701,서울특별시 영등포구 여의도동 17-1번지 국회의사당역지하 B2층 ,서울특별시 영등포구 국회대로 750 (여의도동, 국회의사당역지하 B2층),07236,해피타임,20120130100023,I,2018-08-31 23:59:59.0,패스트푸드,192549.933121435    ,447340.688670594    ,패스트푸드,,,,,상수도전용,,,,,,,,,N,8.9,,,
3180000,3180000-104-2012-00012,20120131,,03,폐업,02,폐업,20160318,,,,070 78047328,77.00,150841,서울특별시 영등포구 신길동 252-1번지 1층 ,서울특별시 영등포구 신길로 145, 1층 (신길동),07395,GS신길중앙점,20120131153240,I,2018-08-31 23:59:59.0,편의점,192007.438402533    ,444781.722746921    ,편의점,,,,,상수도전용,,,,,,,,,N,77,,,
3180000,3180000-104-2012-00013,20120202,,03,폐업,02,폐업,20120821,,,,0226766606,3.30,150804,서울특별시 영등포구 당산동3가 386-3번지 제3호 1층 ,서울특별시 영등포구 당산로31길 10 (당산동3가, 제3호 1층),07256,훼미리마트(영등포병원점),20120202163229,I,2018-08-31 23:59:59.0,커피숍,190722.223012136    ,447181.323127997    ,커피숍,,,,,,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00014,20120203,,01,영업/정상,01,영업,,,,,02  849 7688,218.35,150855,서울특별시 영등포구 신길동 1330번지 1,2층 ,서울특별시 영등포구 영등포로 416, 1,2층 (신길동),07354,롯데리아대방역점,20181119151741,U,2018-11-21 02:37:52.0,패스트푸드,193224.120321639    ,445601.348892632    ,패스트푸드,,,,,,,,,,,,,,Y,218.35,,,
3180000,3180000-104-2012-00015,20120207,,03,폐업,02,폐업,20140110,,,,,4.00,150899,서울특별시 영등포구 영등포동 618-496번지 롯데백화점 영등포점 B1 식품관 ,서울특별시 영등포구 경인로 846 (영등포동, 롯데백화점 영등포점 B1 식품관),07306,(주)우리농산,20121009120546,I,2018-08-31 23:59:59.0,일반조리판매,191741.345847708    ,445970.307641467    ,일반조리판매,,,,,,,,,,,,,,N,4,,,
3180000,3180000-104-2012-00016,20120208,,03,폐업,02,폐업,20121109,,,,02  845 2421,3.30,150814,서울특별시 영등포구 대림동 709번지 ,서울특별시 영등포구 도림로 152-3 (대림동),07417,씨스페이스명지성모점,20120208142739,I,2018-08-31 23:59:59.0,편의점,190997.346302334    ,443525.562310443    ,편의점,,,,,,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00017,20120208,,03,폐업,02,폐업,20120425,,,,032 822 6288,24.00,150835,서울특별시 영등포구 문래동3가 55-3번지 홈플러스영등포점 지하1층(일부) ,서울특별시 영등포구 당산로 42 (문래동3가, 홈플러스영등포점 지하1층(일부)),07297,(주)세븐리스트,20120208145639,I,2018-08-31 23:59:59.0,백화점,190729.506453391    ,446227.07504062     ,백화점,,,,,상수도전용,,,,,,,,,N,24,,,
3180000,3180000-104-2012-00018,20120208,,01,영업/정상,01,영업,,,,,02  780 9227,3.30,150889,서울특별시 영등포구 여의도동 43-4번지 롯데캐슬아이비 126호,서울특별시 영등포구 국제금융로 86, 126호 (여의도동, 롯데캐슬아이비),07333,훼미리마트여의도아이비점,20120208155252,I,2018-08-31 23:59:59.0,편의점,193896.282065175    ,446442.571421294    ,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00019,20120208,,03,폐업,02,폐업,20121122,,,,,70.35,150835,서울특별시 영등포구 문래동3가 55-5번지 로데오왁쇼핑몰 145호,서울특별시 영등포구 당산로 34, 145호 (문래동3가, 로데오왁쇼핑몰),07297,피자스쿨문래역점,20120208161946,I,2018-08-31 23:59:59.0,패스트푸드,190777.430587122    ,446138.269919323    ,패스트푸드,,,,,,,,,,,,,,N,70.35,,,
3180000,3180000-104-2012-00020,20120208,,01,영업/정상,01,영업,,,,,,13.30,150038,서울특별시 영등포구 영등포동8가 87-4번지 소방안전협회 ,서울특별시 영등포구 영중로 170, 1층 (영등포동8가, 소방안전협회),07226,해피데이,20120208164218,I,2018-08-31 23:59:59.0,패스트푸드,191640.136579853    ,447708.939905719    ,패스트푸드,,,,,,,,,,,,,,N,13.3,,,
3180000,3180000-104-2012-00021,20120208,,03,폐업,02,폐업,20190620,,,,,40.30,150042,서울특별시 영등포구 당산동2가 164번지 현대아파트상가 110,121호,서울특별시 영등포구 당산로 95, 110,121호 (당산동2가, 현대아파트상가),07264,미스터브리즈커피영등포구청역점,20190620105043,U,2019-06-22 02:40:00.0,커피숍,190637.878210577    ,446813.2064509      ,커피숍,,,,,상수도전용,,,,,,,,,N,40.3,,,
3180000,3180000-104-2012-00022,20120209,,03,폐업,02,폐업,20160115,,,,02  60966969,42.95,150102,서울특별시 영등포구 양평동2가 37-1번지 동아프라임벨리 1층 105호,서울특별시 영등포구 영등포로5길 19, 105호 (양평동2가, 동아프라임벨리 1층),07275,커피베이,20120209105324,I,2018-08-31 23:59:59.0,커피숍,189700.355755718    ,446888.903509382    ,커피숍,,,,,,,,,,,,,,N,42.95,,,
3180000,3180000-104-2012-00023,20120210,,03,폐업,02,폐업,20120330,,,,0226750302,86.81,150805,서울특별시 영등포구 당산동4가 32-177번지 보성빌딩 1층 101호,서울특별시 영등포구 당산로40길 16, 101호 (당산동4가, 보성빌딩 ),07220,김밥먹자,20120210112158,I,2018-08-31 23:59:59.0,일반조리판매,191129.454833962    ,447442.523058731    ,일반조리판매,,,,,,,,,,,,,,N,86.81,,,
3180000,3180000-104-2012-00024,20120210,,03,폐업,02,폐업,20120217,,,,0262672443,3.30,150034,서울특별시 영등포구 영등포동4가 442번지 경방타임스퀘어 3층 ,서울특별시 영등포구 영중로 15, 3층 (영등포동4가, 경방타임스퀘어 ),07305,보광훼미리마트타임스퀘어점,20120210114120,I,2018-08-31 23:59:59.0,편의점,191385.057392247    ,446098.555926507    ,편의점,,,,,,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00025,20120213,,03,폐업,02,폐업,20130910,,,,02  26767110,6.60,150867,서울특별시 영등포구 양평동4가 281번지 르네상스 한강오피스텔상가 102호,서울특별시 영등포구 양평로12가길 14, 102호 (양평동4가, 르네상스 한강오피스텔상가),07222,세븐일레븐(삼부르네상스점),20120213141615,I,2018-08-31 23:59:59.0,편의점,191060.688283317    ,448289.617887109    ,편의점,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2012-00026,20120214,,01,영업/정상,01,영업,,,,,02 8341930,6.60,150816,서울특별시 영등포구 대림동 775-7번지 1층 ,서울특별시 영등포구 대림로 209, 1층 (대림동),07412,씨유대림중앙점,20120814140907,I,2018-08-31 23:59:59.0,편의점,190876.83422153     ,444120.755204623    ,편의점,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2012-00027,20120214,,03,폐업,02,폐업,20130729,,,,,34.73,150033,서울특별시 영등포구 영등포동3가 31번지 영등포뉴타운지하상가 213호,서울특별시 영등포구 영등포로 지하 221, 213호 (영등포동3가, 영등포뉴타운지하상가),07250,오떡,20120214154249,I,2018-08-31 23:59:59.0,일반조리판매,191614.68614355     ,446322.714550678    ,일반조리판매,,,,,상수도전용,,,,,,,,,N,34.73,,,
3180000,3180000-104-2012-00028,20120215,,03,폐업,02,폐업,20141119,,,,070 70927942,6.00,150855,서울특별시 영등포구 신길동 1368번지 대방역 구내2층 ,서울특별시 영등포구 여의대방로 300, 대방역 구내2층 (신길동),07319,코레일유통(주)미니스톱,20140328121644,I,2018-08-31 23:59:59.0,편의점,193449.744933232    ,445711.419592971    ,편의점,,,,,상수도전용,,,,,,,,,N,6,,,
3180000,3180000-104-2012-00029,20120217,,03,폐업,02,폐업,20130610,,,,02  26757839,3.30,150045,서울특별시 영등포구 당산동5가 42번지 삼성래미안 상가동 110-2호,서울특별시 영등포구 당산로 214, 상가동 1층 110-2호 (당산동5가, 삼성래미안),07214,씨스페이스당산역점,20120217171648,I,2018-08-31 23:59:59.0,편의점,191362.376780507    ,447750.192654125    ,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00030,20120222,,03,폐업,02,폐업,20130326,,,,,23.10,150841,서울특별시 영등포구 신길동 209-75번지 1층(일부) ,서울특별시 영등포구 신길로42길 15 (신길동, 1층(일부)),07362,포시즌,20120222102124,I,2018-08-31 23:59:59.0,일반조리판매,192196.035285085    ,445056.371612814    ,일반조리판매,,,,,상수도전용,,,,,,,,,N,23.1,,,
3180000,3180000-104-2012-00031,20120224,,01,영업/정상,01,영업,,,,,,39.00,150812,서울특별시 영등포구 대림동 662-15번지 ,서울특별시 영등포구 가마산로41길 14 (대림동),07381,피자프린스1호점영등포직영점,20120224130653,I,2018-08-31 23:59:59.0,기타 휴게음식점,190904.279294514    ,444461.501302753    ,기타 휴게음식점,,,,,상수도전용,,,,,,,,,N,39,,,
3180000,3180000-104-2012-00032,20120228,,01,영업/정상,01,영업,,,,,023168772,23.70,150876,서울특별시 영등포구 여의도동 23-5번지 27층 (일부) ,서울특별시 영등포구 여의대로 56 (여의도동, 27층(일부)),07325,빈스앤베리즈한화증권점,20200117101005,U,2020-01-19 02:40:00.0,커피숍,193119.936048189    ,446862.620888068    ,커피숍,,,,,,,,,,,,,,N,23.7,,,
3180000,3180000-104-2012-00033,20120229,,01,영업/정상,01,영업,,,,,02  26397990,40.81,150034,서울특별시 영등포구 영등포동4가 159 1층,서울특별시 영등포구 영등포로34길 10 (영등포동4가, 1층),07301,블루포트(BLUEPOT)2호점,20200902110419,U,2019-12-09 00:04:00.0,커피숍,191258.305422344,446364.502168244,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00034,20120302,,03,폐업,02,폐업,20210625,,,,,4.00,150836,서울특별시 영등포구 문래동3가 77-9 메가벤처타워빌딩 지하1층,B101(일부) B101호,서울특별시 영등포구 문래로20길 60, B101호 (문래동3가, 메가벤처타워빌딩 지하1층,B101(일부)),07295,세븐피씨방(7),20210625162632,U,2020-12-05 22:07:00.0,일반조리판매,190161.737344082,446125.33590618,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00035,20120302,,03,폐업,02,폐업,20130715,,,,,14.00,150840,서울특별시 영등포구 신길동 170-16번지 지상1층(일부) ,서울특별시 영등포구 도신로65길 7-2 (신길동, 1층(일부)),07316,신길동충무김밥,20130709110413,I,2018-08-31 23:59:59.0,일반조리판매,192571.043492354    ,445665.568722741    ,일반조리판매,,,,,상수도전용,,,,,,,,,N,14,,,
3180000,3180000-104-2012-00036,20120302,,03,폐업,02,폐업,20161011,,,,,254.00,150859,서울특별시 영등포구 신길동 4217번지 1층 ,서울특별시 영등포구 대방천로 258, 1층 (신길동),07433,보스케베이커리카페(BOSQUE BAKERY CAFE),20160104133343,I,2018-08-31 23:59:59.0,기타 휴게음식점,192804.84556912     ,444030.884224305    ,기타 휴게음식점,,,,,상수도전용,,,,,,,,,N,254,,,
3180000,3180000-104-2012-00037,20120305,,03,폐업,02,폐업,20171114,,,,,24.25,150936,서울특별시 영등포구 여의도동 36번지 롯데캐슬엠파이어 상가 제지1층 제비동 015호(일부) ,서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어 상가 제지1층 제비동 015호(일부)),07331,로뎀나무밑,20171114100519,I,2018-08-31 23:59:59.0,커피숍,193421.628256074    ,446448.15755737     ,커피숍,,,,,상수도전용,,,,,,,,,N,24.25,,,
3180000,3180000-104-2012-00038,20120305,,01,영업/정상,01,영업,,,,,02  26328828,13.20,150899,서울특별시 영등포구 영등포동 618-3번지 영등포역 지하도상가내 S-D호,서울특별시 영등포구 경인로 846, S-D호 (영등포동, 영등포역 지하도상가내),07306,카페라네,20120305174448,I,2018-08-31 23:59:59.0,커피숍,191937.502334563    ,446027.480859705    ,커피숍,,,,,상수도전용,,,,,,,,,N,13.2,,,
3180000,3180000-104-2012-00039,20120308,,01,영업/정상,01,영업,,,,,0220689358,29.01,150806,서울특별시 영등포구 당산동4가 38-1번지 지하1층(일부) ,서울특별시 영등포구 국회대로 559 (당산동4가, 지하1층(일부)),07219,모노레일커피,20190625102925,U,2019-06-27 02:40:00.0,커피숍,190811.867953425    ,447351.665282289    ,커피숍,,,,,상수도전용,,,,,,,,,N,29.01,,,
3180000,3180000-104-2012-00040,20120308,,03,폐업,02,폐업,20150313,,,,,115.89,150033,서울특별시 영등포구 영등포동3가 1-6번지 1층(전체) ,서울특별시 영등포구 경인로 885 (영등포동3가, 1층(전체)),07303,비에이치(BH),20150625164426,I,2018-08-31 23:59:59.0,커피숍,192042.430893098    ,446213.416443443    ,커피숍,,,,,상수도전용,,,,,,,,,N,115.89,,,
3180000,3180000-104-2012-00041,20120309,,03,폐업,02,폐업,20171106,,,,02  26303090,35.70,150096,서울특별시 영등포구 문래동6가 36번지 LG전자 강서빌딩  1층 ,서울특별시 영등포구 선유서로 50 (문래동6가, LG전자 강서빌딩  1층),,(주)아워홈강서점까페,20171106162031,I,2018-08-31 23:59:59.0,커피숍,189804.380187717    ,446427.226512623    ,커피숍,,,,,,,,,,,,,,N,35.7,,,
3180000,3180000-104-2012-00042,20120314,,03,폐업,02,폐업,20190110,,,,,72.23,150834,서울특별시 영등포구 문래동3가 34번지 1층 ,서울특별시 영등포구 영등포로28길 19, 1층 (문래동3가),07293,마카다커피,20190110103232,U,2019-01-12 02:40:00.0,커피숍,190966.945565701    ,446326.48478637     ,커피숍,,,,,,,,,,,,,,N,72.23,,,
3180000,3180000-104-2012-00043,20120315,,01,영업/정상,01,영업,,,,,02 8257121,111.92,150878,서울특별시 영등포구 여의도동 25-2 1층,서울특별시 영등포구 여의나루로 67-8, 1층 (여의도동),07327,(주)동원홈푸드금융투자교육원점,20210119154407,U,2020-11-30 22:01:00.0,커피숍,193532.84760291,446316.283253168,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00044,20120316,,03,폐업,02,폐업,20150506,,,,02 7858401,14.72,150010,서울특별시 영등포구 여의도동 2번지 여의도공원내 ,서울특별시 영등포구 여의공원로 120 (여의도동, 여의도공원내),07243,카페다디오(여의도공원점),20120530144808,I,2018-08-31 23:59:59.0,커피숍,193078.153751051    ,447096.138540329    ,커피숍,,,,,상수도전용,,,,,,,,,N,14.72,,,
3180000,3180000-104-2012-00045,20120321,,03,폐업,02,폐업,20141027,,,,,29.40,150034,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어단지 지하1층 ,서울특별시 영등포구 영중로 15, 지하1층 (영등포동4가, 타임스퀘어단지),07305,퀴클리타임스퀘어점,20120321173637,I,2018-08-31 23:59:59.0,커피숍,191385.057392247    ,446098.555926507    ,커피숍,,,,,상수도전용,,,,,,,,,N,29.4,,,
3180000,3180000-104-2012-00046,20120322,,03,폐업,02,폐업,20200508,,,,,33.71,150814,서울특별시 영등포구 대림동 700-1번지 기영빌딩 1층 ,서울특별시 영등포구 대림로 154 (대림동, 기영빌딩 1층),07422,NOOK커피,20200508152803,U,2020-05-10 02:40:00.0,커피숍,191124.182011873    ,443626.294389029    ,커피숍,,,,,상수도전용,,,,,,,,,N,33.71,,,
3180000,3180000-104-2012-00047,20120323,,03,폐업,02,폐업,20180104,,,,,12.31,150889,서울특별시 영등포구 여의도동 43-3번지 ,서울특별시 영등포구 국제금융로 78, 2층 (여의도동, 홍우빌딩, 226호 일부),07333,꼬모꼬모,20180104112030,I,2018-08-31 23:59:59.0,커피숍,193844.169062846    ,446511.783285705    ,커피숍,,,,,,,,,,,,,,N,12.31,,,
3180000,3180000-104-2012-00048,20120323,,01,영업/정상,01,영업,,,,,02  26781220,11.55,150105,서울특별시 영등포구 양평동5가 125-5번지 1층 ,서울특별시 영등포구 양평로22바길 2 (양평동5가, 1층),07203,트윈컵커피(twin cup coffe),20141215112524,I,2018-08-31 23:59:59.0,커피숍,190694.396675673    ,448667.181702536    ,커피숍,,,,,,,,,,,,,,N,11.55,,,
3180000,3180000-104-2012-00049,20120328,,01,영업/정상,01,영업,,,,,,3.30,150034,서울특별시 영등포구 영등포동4가 116-1번지 ,서울특별시 영등포구 영신로32길 20 (영등포동4가),07301,GS25영등포충무,20120328102011,I,2018-08-31 23:59:59.0,편의점,191392.963165996    ,446302.973842226    ,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3180000,3180000-104-2012-00050,20120328,,01,영업/정상,01,영업,,,,,,143.14,150855,서울특별시 영등포구 신길동 1243번지 지하1층 ,서울특별시 영등포구 여의대방로51길 13 (신길동, 지하1층),07355,보드카페아쿠아,20181119151753,U,2018-11-21 02:37:52.0,커피숍,193108.818580353    ,445388.717859766    ,커피숍,,,,,,,,,,,,,,Y,143.14,,,
3180000,3180000-104-2012-00051,20120328,,01,영업/정상,01,영업,,,,,02  823 6080,6.60,150824,서울특별시 영등포구 대림동 1027-45번지 ,서울특별시 영등포구 디지털로 368 (대림동),07446,씨유대림점,20120724113435,I,2018-08-31 23:59:59.0,편의점,191160.786001484    ,443092.554741355    ,편의점,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2012-00052,20120329,,03,폐업,02,폐업,20131016,,,,,16.80,150836,서울특별시 영등포구 문래동3가 77-44번지 1층(일부) ,서울특별시 영등포구 선유로 58 (문래동3가, 1층(일부)),07295,가마솥닭강정,20120903125227,I,2018-08-31 23:59:59.0,커피숍,190157.995811956    ,446321.824202801    ,커피숍,,,,,상수도전용,,,,,,,,,N,16.8,,,
3180000,3180000-104-2012-00053,20120329,,03,폐업,02,폐업,20120705,,,,02  26335919,33.00,150035,서울특별시 영등포구 영등포동5가 41-9번지 1층 ,서울특별시 영등포구 영중로16길 11-1, 1층 (영등포동5가),07250,오늘우리집밥상,20120329132612,I,2018-08-31 23:59:59.0,일반조리판매,191690.5931145      ,446512.69669182     ,일반조리판매,,,,,상수도전용,,,,,,,,,N,33,,,
3180000,3180000-104-2012-00054,20120330,,01,영업/정상,01,영업,,,,,,247.00,150837,서울특별시 영등포구 신길동 51-3번지 명성타워힐 2층,3층 ,서울특별시 영등포구 영등포로62길 2 (신길동, 명성타워힐 2층,3층),07309,레어그루브,20181119151803,U,2018-11-21 02:37:52.0,커피숍,192617.007590511    ,445884.205156513    ,커피숍,,,,,,,,,,,,,,Y,247,,,
3180000,3180000-104-2012-00055,20120402,,01,영업/정상,01,영업,,,,,02 8318372,78.90,150070,서울특별시 영등포구 대림동 1052-45번지 1층(일부) ,서울특별시 영등포구 도림로31길 2 (대림동, 1층(일부)),07415,이디야대림역점,20120402150618,I,2018-08-31 23:59:59.0,커피숍,190726.421381571    ,443376.987146614    ,커피숍,,,,,상수도전용,,,,,,,,,N,78.9,,,
3180000,3180000-104-2012-00056,20120402,,01,영업/정상,01,영업,,,,,0226715665,39.88,150901,서울특별시 영등포구 영등포동2가 94-23번지 1층(일부) ,서울특별시 영등포구 버드나루로 51 (영등포동2가, 1층(일부)),07249,이디야커피,20170208160117,I,2018-08-31 23:59:59.0,커피숍,192027.62098867     ,446764.152565179    ,커피숍,,,,,상수도전용,,,,,,,,,N,39.88,,,
3180000,3180000-104-2012-00057,20120405,,03,폐업,02,폐업,20130430,,,,,42.25,150850,서울특별시 영등포구 신길동 426-3번지 영등포구민체육센터 1층 ,서울특별시 영등포구 신풍로 1 (신길동, 영등포구민체육센터 1층),07398,아날로그감성,20120405121437,I,2018-08-31 23:59:59.0,패스트푸드,191664.233329232    ,444268.836599848    ,패스트푸드,,,,,,,,,,,,,,N,42.25,,,
3180000,3180000-104-2012-00058,20120406,,01,영업/정상,01,영업,,,,,,51.00,150032,서울특별시 영등포구 영등포동2가 139번지 로이빌딩 1층 ,서울특별시 영등포구 버드나루로 5 (영등포동2가, 로이빌딩 1층),07253,카페리바노,20140924113752,I,2018-08-31 23:59:59.0,커피숍,192164.557403714    ,446341.896121871    ,커피숍,,,,,,,,,,,,,,N,51,,,
3180000,3180000-104-2012-00059,20120409,,01,영업/정상,01,영업,,,,,02  26349036,14.00,150903,서울특별시 영등포구 영등포동2가 421번지 ,서울특별시 영등포구 영등포로45길 24-2 (영등포동2가),07252,서울마님죽,20150724155313,I,2018-08-31 23:59:59.0,일반조리판매,191849.440702121    ,446581.58484053     ,일반조리판매,,,,,,,,,,,,,,N,14,,,
3180000,3180000-104-2012-00060,20120423,,03,폐업,02,폐업,20130424,,,,,43.00,150102,서울특별시 영등포구 양평동2가 37-1번지 동아프라임밸리 104-1호,서울특별시 영등포구 영등포로5길 19, 1층 104-1호 (양평동2가, 동아프라임밸리),07275,타미하우스양평역점,20120423153954,I,2018-08-31 23:59:59.0,패스트푸드,189700.355755718    ,446888.903509382    ,패스트푸드,,,,,,,,,,,,,,N,43,,,
3180000,3180000-104-2012-00061,20120423,,01,영업/정상,01,영업,,,,,0226385250,353.70,150835,서울특별시 영등포구 문래동3가 55-3번지 홈플러스영등포점 1,2층 ,서울특별시 영등포구 당산로 42, 1,2층 (문래동3가, 홈플러스영등포점 ),07297,롯데리아홈플러스영등포점,20181119151819,U,2018-11-21 02:37:52.0,일반조리판매,190729.506453391    ,446227.07504062     ,일반조리판매,,,,,상수도전용,,,,,,,,,Y,353.7,,,
3180000,3180000-104-2012-00062,20120424,,01,영업/정상,01,영업,,,,,,23.14,150889,서울특별시 영등포구 여의도동 41-2 대교상가 B동 124호,서울특별시 영등포구 여의대방로 417, B동 1층 124호 (여의도동, 대교상가),07340,물덴동산,20210120134407,U,2020-11-30 22:02:00.0,커피숍,194124.497455922,446541.624341878,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00063,20120425,,01,영업/정상,01,영업,,,,,,6.00,150835,서울특별시 영등포구 문래동3가 55-3번지 지하1층 ,서울특별시 영등포구 당산로 42, 지하1층 (문래동3가),07297,날아라닭강정,20140218113227,I,2018-08-31 23:59:59.0,백화점,190729.506453391    ,446227.07504062     ,백화점,,,,,,,,,,,,,,N,6,,,
3180000,3180000-104-2012-00064,20120430,,03,폐업,02,폐업,20120502,,,,,31.52,150887,서울특별시 영등포구 여의도동 37번지 아일렉스 상가,B13일부 ,서울특별시 영등포구 의사당대로 108, 지하1층 (여의도동, 아일렉스 상가,B13일부),07322,씨제이써브,20120430112816,I,2018-08-31 23:59:59.0,패스트푸드,193209.283508484    ,446474.956573488    ,패스트푸드,,,,,,,,,,,,,,N,31.52,,,
3180000,3180000-104-2012-00065,20120430,,01,영업/정상,01,영업,,,,,,26.25,150853,서울특별시 영등포구 신길동 459-5번지 신길프라자 108호,서울특별시 영등포구 여의대방로43라길 6, 1층 108호 (신길동, 신길프라자),07358,장꼬방맛집,20120430125046,I,2018-08-31 23:59:59.0,일반조리판매,192876.550387955    ,445114.03290833     ,일반조리판매,,,,,,,,,,,,,,N,26.25,,,
3180000,3180000-104-2012-00066,20120502,,03,폐업,02,폐업,20160325,,,,,67.10,150105,서울특별시 영등포구 양평동5가 106-1번지 선유도코오롱디지털타워 103호,서울특별시 영등포구 양평로22길 21, 103호 (양평동5가, 선유도코오롱디지털타워),07205,더하프캔,20140929170146,I,2018-08-31 23:59:59.0,커피숍,190587.567878858    ,448642.112414847    ,커피숍,,,,,,,,,,,,,,N,67.1,,,
3180000,3180000-104-2012-00067,20120508,,03,폐업,02,폐업,20160912,,,,,55.44,150809,서울특별시 영등포구 당산동6가 216-5번지 1층 ,서울특별시 영등포구 양평로 18, 1층 (당산동6가),07223,스위트번스,20150702161642,I,2018-08-31 23:59:59.0,커피숍,191467.331769705    ,447867.90143865     ,커피숍,,,,,,,,,,,,,,N,55.44,,,
3180000,3180000-104-2012-00068,20120508,,03,폐업,02,폐업,20190910,,,,,14.00,150800,서울특별시 영등포구 당산동1가 40-4번지 1층 ,서울특별시 영등포구 당산로 80, 1층 (당산동1가),,오미커피(omi),20190910102027,U,2019-09-12 02:40:00.0,커피숍,190724.783043647    ,446620.752471179    ,커피숍,,,,,,,,,,,,,,N,14,,,
3180000,3180000-104-2012-00069,20120508,,03,폐업,02,폐업,20200611,,,,,53.96,150841,서울특별시 영등포구 신길동 236-11번지 1층,서울특별시 영등포구 가마산로 504, 1층 (신길동),07388,착한김밥착한밥상,20200611170408,U,2019-12-05 23:03:00.0,일반조리판매,192177.576147815,444787.647453369,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2012-00070,20120209,,03,폐업,02,폐업,20170623,,,,031  6311788,10.80,150809,서울특별시 영등포구 당산동6가 227번지 지하2층, 일대당산역 9호선 환승통로 ,서울특별시 영등포구 양평로 36 (당산동6가, 지하2층, 일대당산역 9호선 환승통로),07223,고구마명가당산역점,20170623143816,I,2018-08-31 23:59:59.0,철도역구내,191326.236959952    ,447957.777253013    ,철도역구내,,,,,상수도전용,,,,,,,,,N,10.8,,,
